,Last Name,First Name,Affiliation,Author ID,ORCID,Research Areas,Warning
527,Ogrodniczuk,John S.,The University of British Columbia,7003941225,,MEDI (319); PSYC (200); SOCI (53),
528,Ogunremi,Stephen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
529,Ohiaeri,Onyema,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
530,Ohiaeri,Chinweoke,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
531,Okorie,Eugene,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
532,O'Neill,Ryan,The University of British Columbia,57211911054,,MEDI (1),
533,Ono,Erika,The University of British Columbia,57208317891,,MEDI (1),
534,Orujy Jukar,Taiebeh,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
535,Oshun,Anthony,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
536,Oswald,Tyler,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
537,Otasowie,Aiwuyo,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
538,Padmanabhan,Jayaraj,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
539,Pakrasi,Sanjeet,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
540,Palmer,Karen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
541,Pande,Suniti,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
542,Panenka,William J.,The University of British Columbia,55305981100,0000-0001-7143-6512,MEDI (143); NEUR (31); PSYC (23),
543,Parmar,Varinderjit,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
544,Passmore,Michael J.,Providence Health Care Canada,8558956500,,MEDI (21); NEUR (12); PSYC (7),
545,Patrick,Lance,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
546,Pattison,Mark,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
547,Patton,Sheila W.,St. Paul's Hospital,7102203866,,MEDI (3),
548,Paulsen,Eric,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
549,Pavlidis,Paul,Michael Smith Laboratories,7004159655,0000-0002-0426-5028,BIOC (160); MEDI (115); NEUR (60),
550,Penner,Erika K.,BC​ Children​'​​s Hospital,36620567700,0000-0002-3347-702X,MEDI (8); SOCI (4); PSYC (3),
551,Penner,Courtney,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
552,Perel-Panar,Carina,The University of British Columbia,57190869718,,MEDI (3),
553,Persaud,Rainer,The University of British Columbia,57156090400,,MEDI (1); NEUR (1),
554,Phaterpekar,Hem,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
555,Phillips,Anthony G.,"University of British Columbia, Faculty of Medicine",7401658611,,NEUR (322); PHAR (160); BIOC (140),
556,Piper,Emily,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
557,Pipher,Bruce,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
558,Pitcher,Amanda,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
559,Ploesser,Markus,UCR School of Medicine,,,MEDI (4); NEUR (4); PSYC (2),!!! profile for Markus Ploesser does not pass addition condition
560,Poitras,Susan,BC Women’s Hospital + Health Centre,57972471900,,MEDI (1); NURS (1),
561,Porter,Kathryn,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
562,Poyner-Del Vento,Patrick,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
563,Prenger,Jeremy L,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
564,Pretorius,Francois,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
565,Price,Kelly J.,The University of British Columbia,7201789498,0000-0003-0371-5100,PSYC (7); MEDI (4),
566,Proulx,Francois,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
567,Prystawa,Barbara,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
568,Puddester,Derek,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
569,Pullmer,Lewis,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
570,Rai,Santoch,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
571,Raina,Raj,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
572,Ramirez,Saby,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
573,Ramperti,Nicolas,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
574,Ramsden,Katherine,McMaster University,,,MEDI (7),!!! profile for Katherine Ramsden does not pass addition condition
575,Randhawa,Ramandeep S.,UBC Hospital,55524284000,,PSYC (2),
576,Rasool Javaheri,Khodadad,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
577,Ratti,Paul,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
578,Raudzus,Julia,"St. Paul's Hospital, Vancouver",25926621500,,MEDI (8); PSYC (1),
579,Raymond,Lynn A.,Djavad Mowafaghian Centre for Brain Health,7102737545,,NEUR (116); BIOC (101); MEDI (93),
580,Reddy,Dorothy,The Bellevue Clinic,,,MEDI (4),!!! profile for Dorothy Reddy does not pass addition condition
581,Reinbold,Siri,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
582,Reiner,Ethan,The University of British Columbia,56226477000,,IMMU (6); MEDI (3),
583,Reiner,Peter B.,The University of British Columbia,7006024841,,NEUR (100); MEDI (40); BIOC (32),
584,Reynolds,Vernon,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
585,Azar,Pouya,Vancouver General Hospital,56606982500,,MEDI (42); PSYC (8); NURS (3),
586,Richford,Carole M.,The University of British Columbia,55389964900,,PHAR (1),
587,Riou,Kylie,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
588,Rivera,Karen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
589,Rizzardo,Tyson,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
590,Chris A. Robertson,Chris A.,University of Strathclyde,,,MEDI (710); BIOC (107); IMMU (53),!!! profile for Christopher Robertson does not pass addition condition
591,Robertson,Heather A.,Vancouver General Hospital,26536697200,,NEUR (16); MEDI (16); PSYC (6),
592,Robichaud,Melisa,The University of British Columbia,6701686589,,PSYC (19); MEDI (9); ARTS (1),
593,Robinson-Anagor,Jason,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
594,Rogers,Jenny,The University of British Columbia,56896309600,,MEDI (2),
595,Rose,Riley,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
596,Rosenauer,Helen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
597,Rosin,Richard,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
598,Roth,Victoria,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
599,Rothbart,Rachel,The University of British Columbia,56163378500,,MEDI (5); PHAR (1),
600,Routledge,Robin,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
601,Roy,Chunilal,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
602,Rozylo,Jennifer,The University of British Columbia,57215298733,,MEDI (2),
603,Rusak,Anysia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
604,Russel,Jennifer,BC Children's Hospital,57194198180,,MEDI (3); NURS (1),
605,Rutherford,Patricia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
606,Ryan,Deirdre T.,The University of British Columbia,16736851400,,MEDI (38); PSYC (4); NURS (3),
607,Ryan,Jane,The University of British Columbia,57213570991,,NEUR (3); BIOC (3); MEDI (2),
608,Saari,Carol Ann,The University of British Columbia,6603390537,,IMMU (1),
609,Sadrehashemi,Ladan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
610,Saini,Mandeep,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
611,Saleh,Karim,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
612,Salih,Tamara,The University of British Columbia,57208316005,,MEDI (2); PSYC (1),
613,Saran,Kelly,The University of British Columbia,56418275000,,MEDI (4); PSYC (1),
614,Sassi,Roberto Britto,"University of British Columbia, Faculty of Medicine",7003544009,0000-0001-8862-0930,MEDI (118); NEUR (65); PSYC (48),
615,Sayyaparaju,Kiran,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
616,Scamvougeras,Anton,The University of British Columbia,6507091183,,MEDI (10); PSYC (5); NEUR (2),
617,Schacher,Candice,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
618,Schaffer,Nathan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
619,Schenk,Christian Hans,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
620,Scherrer,Martin,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
621,Schertzer,Stephen,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
622,Schlamp,William G,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
623,Scholtens,Martina,Médecin de famille à la Bridge Refugee Clinic à Vancouver (C.-B.) pendant 12 ans et elle termine actuellement une formation additionnelle sur la santé publique et la médecine préventive à l'Université de la Colombie-Britannique,6506939559,,MEDI (2),
624,Schovanek,Stefan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
625,Schütz,Christian G. G.,The University of British Columbia,7006895707,,MEDI (178); PSYC (25); PHAR (22),
626,Schultz,Krista,"University of British Columbia, Faculty of Medicine",56841227000,,MEDI (5); NEUR (2),
627,Schuster,Lidia,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
628,Seamans,Jeremy Keith,Djavad Mowafaghian Centre for Brain Health,7003907622,,NEUR (76); BIOC (22); MEDI (21),
629,Seethapathy,Vijayakumar,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
630,Segal,Barry Michael,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
631,Sehrbrock,Joachim,The University of British Columbia,57217292942,,MEDI (2); PSYC (2),
632,Sekhon,Rose,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
633,Selles,Robert R.,"University of British Columbia, Faculty of Medicine",55207578400,0000-0002-4061-6147,MEDI (64); PSYC (29); NEUR (4),
634,Selvaraj,Madhavan,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
635,Sethi,Berjinder,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
636,Setton-Markus,Judith,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
637,Shabbits,Michael,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
638,Shakeri,Anyssa,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
639,Sharan,Richa,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
640,Sheldon,Leslie James,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
641,Sherazi,Syed Abdul Rafay,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
642,Sherwood,Megan,The University of British Columbia,36743693400,,MEDI (5); NEUR (4); PSYC (3),
643,Shete,Shilpa,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
644,Shetty,Maithili,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
645,Shoja,Sheila,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
646,Shrikhande,Satish,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
647,Shulman,Barbara,"University of British Columbia, Faculty of Medicine",15770130600,,MEDI (7); PSYC (1),
648,Shurshilova,Elena,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
649,Sidhu,Kanwar Ajit,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
650,Sidhu,Fulroop Kaur,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
651,Sidhu,Jesse A.,The University of British Columbia,57221512425,,MEDI (6); PSYC (2); NEUR (1),
652,Sinai,Joanne,The University of British Columbia,57748774300,,MEDI (8); HEAL (1); PHAR (1),
653,Singh,Kulbir I.,Vancouver General Hospital,57213995165,,MEDI (2),
654,Singh,Gunpreet,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
655,Singh,Barinder,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
656,Singh,Pulkit,The University of British Columbia,57194687130,,MEDI (2),
657,Singh,Vineet,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
658,Slater,Jennifer,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
659,Slomp,Caitlin,The University of British Columbia,57200679051,,MEDI (28); BIOC (3); MULT (1),
660,Smit,Martina,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
661,Smith,Erin K.,The University of British Columbia,57194940998,,MEDI (3),
662,Smith,Jeanette,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
663,Smith,David F.,BC​ Children​'​​s Hospital,55553732235,,MEDI (5),
664,Smith,Geoffrey N.,Florida International University,,,COMP (91); MEDI (67); NEUR (48),!!! profile for Geoffrey N. Smith does not pass addition condition
665,Smith,Karolina,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
666,Smith,Kevin Mark,University of British Columbia Okanagan,56752781800,,CHEM (41); ENGI (18); BIOC (11),
667,Sodipo,Temitayo,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
668,Sojat,Alexander,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
669,Solomons,Kevin,The University of British Columbia,6701822044,,MEDI (17); PSYC (5); NEUR (2),
670,Soma,Rahul,The University of British Columbia,22952080700,,MEDI (1),
671,Son,Gyung Won,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
672,Song,Weihong,The University of British Columbia,7401655359,0000-0001-9928-889X,MEDI (172); BIOC (170); NEUR (124),
673,Spencer,Steven,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
674,Spivack,Adam,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
675,Srikameswaran,Sujatha,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
676,Srivastava,Raman,"University of British Columbia, Faculty of Medicine",56602199200,,MEDI (11); NURS (1); SOCI (1),
677,Stanford,Elizabeth A.,BC​ Children​'​​s Hospital,8930049200,,MEDI (14); NEUR (8); PSYC (6),
678,Stark,Carolyn,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
679,Steinberg,Carolyn,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
680,Stephen,Petra,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
681,Stevenson,Ronald W.D.,The University of British Columbia,7402603331,,MEDI (10); PSYC (2); PHAR (1),
682,Stevenson,Kevin,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
683,Stewart,S. Evelyn,Children's and Women's Health Centre of British Columbia,54414801200,0000-0002-0994-6383,MEDI (223); PSYC (59); NEUR (37),
684,Steyn,Janus,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
685,Stingu-Baxter,Miroslava,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
686,Sun,Warren D,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
687,Superstein-Raber,Lynn,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
688,Syed,Mujahid Ali,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
689,Szasz,George,UBC Hospital,7102044594,,MEDI (17); PSYC (6); BIOC (2),
690,Szumilas,Magdalena,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
691,Tam,Edwin M.,The University of British Columbia,7005275683,,MEDI (43); PSYC (19); NEUR (18),
692,Tang,Betty,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
693,Tarzwell,Robert,"University of British Columbia, Faculty of Medicine",8839388900,,MEDI (22); NEUR (5); PSYC (4),
694,Tavares,John,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
695,Taylor,Christine G.,St. Paul's Hospital,7404823774,,NEUR (3); MEDI (1); PSYC (1),
696,Taylor,Steven,"University of British Columbia, Faculty of Medicine",55628531401,,PSYC (271); MEDI (228); NEUR (27),
697,Telio,Summer,The University of British Columbia,55760632800,,MEDI (4); SOCI (2),
698,Tesler-Mabe,Carlos,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
699,Tham,Joseph Chun Wearn,"University of British Columbia, Faculty of Medicine",56062535000,,MEDI (20); NEUR (7); PSYC (1),
700,Thibeault,Amy,,,,,no profiles found with query (affil(UBC or University of British Columbia or Hospital or BC or Canada) and subjarea(NEUR or BIOC or MEDI or PSYC or HEAL or IMMU or NURS or PHAR))
701,Thompson,Darren,The University of British Columbia,57203922653,,MEDI (1),
702,Thomson,Katharine,The University of British Columbia,57190261926,,SOCI (4); MEDI (2),
