,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
5965,Brain microglia activation and peripheral adaptive immunity in Parkinson’s disease: a multimodal PET study,2-s2.0-85136841253,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,2,6
5966,"Author Correction: FAM222A encodes a protein which accumulates in plaques in Alzheimer’s disease (Nature Communications, (2020), 11, 1, (411), 10.1038/s41467-019-13962-0)",2-s2.0-85133814784,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5967,Cortical morphology predicts placebo response in multiple sclerosis,2-s2.0-85123111314,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5968,Dopaminergic Positron Emission Tomography Imaging in the Alpha-Synuclein Preformed Fibril Model Reveals Similarities to Early Parkinson's Disease,2-s2.0-85129445982,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,1,1
5969,A 4-D Iterative HYPR Denoising Operator Improves PET Image Quality,2-s2.0-85118528262,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5970,Comparison of Invasive and Non-invasive Estimation of [<sup>11</sup>C]PBR28 Binding in Non-human Primates,2-s2.0-85116788836,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,1
5971,Spatiotemporal patterns of putaminal dopamine processing in Parkinson's disease: A multi-tracer positron emission tomography study,2-s2.0-85140804760,2022,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5972,"Plasma phosphorylated-tau181 as a predictive biomarker for Alzheimer’s amyloid, tau and FDG PET status",2-s2.0-85119456383,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,6,13
5973,Staging tau pathology with tau PET in Alzheimer’s disease: a longitudinal study,2-s2.0-85116567181,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,11,5
5974,Dopamine release during psychological stress in euthymic bipolar I disorder: a Positron Emission Tomography study with [<sup>11</sup>C]raclopride,2-s2.0-85114673620,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5975,Higher CSF sTNFR1-related proteins associate with better prognosis in very early Alzheimer’s disease,2-s2.0-85109751830,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,2,5,9
5976,Cross-validation study between the HRRT and the PET component of the SIGNA PET/MRI system with focus on neuroimaging,2-s2.0-85101749399,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,4,1
5977,Dynamic PET image reconstruction utilizing intrinsic data-driven HYPR4D denoising kernel,2-s2.0-85102831915,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,2,7,2
5978,"Electron microscopy of antibody-conjugated, lutetium-177 lanthanide gold-coated nanoparticles: Proof of concept of targeted loci—A potential theranostic agent",2-s2.0-85105212732,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
5979,Quantitative PET in the 2020s: A roadmap,2-s2.0-85103515923,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,8,11,7
5980,Development and biological evaluation of[<sup>18</sup>F]FMN3PA &amp; [<sup>18</sup>F]FMN3PU for leucine-rich repeat kinase 2 (LRRK2) in vivo PET imaging,2-s2.0-85097101298,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,5
5981,Association of Initial β-Amyloid Levels with Subsequent Flortaucipir Positron Emission Tomography Changes in Persons without Cognitive Impairment,2-s2.0-85096515625,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,5,9,7
5982,Serotonergic System Impacts Levodopa Response in Early Parkinson's and Future Risk of Dyskinesia,2-s2.0-85093537111,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,3,2
5983,A Strategy for Obtaining an Accurate Image Derived Input Function in Dynamic Brain FDG PET,2-s2.0-85139128419,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5984,Detecting Dopamine Release via PCA of Residuals,2-s2.0-85139113804,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5985,FDG-PET in presymptomatic C9orf72 mutation carriers,2-s2.0-85106921104,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,5,3
5986,A Monte Carlo approach for improving transient dopamine release detection sensitivity,2-s2.0-85079711861,2021,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,2,3,1,0
5987,Challenges and Opportunities with Causal Discovery Algorithms: Application to Alzheimer’s Pathophysiology,2-s2.0-85079760631,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,9,24,9
5988,FAM222A encodes a protein which accumulates in plaques in Alzheimer’s disease,2-s2.0-85078187510,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,4,3,1,2
5989,Detection of transient neurotransmitter response using personalized neural networks,2-s2.0-85098568920,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,1,0
5990,Modeling of [<sup>18</sup>F]FEOBV Pharmacokinetics in Rat Brain,2-s2.0-85077561020,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,1,0
5991,The Use of Random Forests to Identify Brain Regions on Amyloid and FDG PET Associated with MoCA Score,2-s2.0-85084276542,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,1,4,1
5992,Effect of Dopamine D<inf>2</inf> Receptor Antagonists on [<sup>18</sup>F]-FEOBV Binding,2-s2.0-85081071796,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
5993,Use of a Tracer-Specific Deep Artificial Neural Net to Denoise Dynamic PET Images,2-s2.0-85079019437,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,3,7,6,1
5994,Impact of De-noising and Contrast Enhancement on Segmenting Small PET Features with Low Contrast,2-s2.0-85124689665,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
5995,Machine learning methods for optimal prediction of motor outcome in Parkinson's disease,2-s2.0-85077466602,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,7,7,8
5996,"Novel data-driven, equation-free method captures spatio-temporal patterns of neurodegeneration in Parkinson's disease: Application of dynamic mode decomposition to PET",2-s2.0-85077332693,2020,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,3,0
5997,Exercise increases caudate dopamine release and ventral striatal activation in Parkinson's disease,2-s2.0-85073992686,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,8,16,38,9
5998,Artificial Neural Network–Based Prediction of Outcome in Parkinson’s Disease Patients Using DaTscan SPECT Imaging Features,2-s2.0-85062712555,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,3,9,4,4
5999,"Predicting Short-term MCI-to-AD Progression Using Imaging, CSF, Genetic Factors, Cognitive Resilience, and Demographics",2-s2.0-85061793788,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,6,7,15,6
6000,A Monte Carlo approach for boosting transient dopamine release detection sensitivity,2-s2.0-85083570440,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6001,Denoising and da release: Application of the 4D denoised reconstruction HYPR4D-K-OSEM,2-s2.0-85083567331,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6002,Simultaneously Improving Accuracy and Precision within Dynamic Kernelized PET Reconstruction,2-s2.0-85083560523,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6003,The Use of Random Forests to Classify Amyloid Brain PET,2-s2.0-85071786130,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,2,4,0,3
6004,Optimized machine learning methods for prediction of cognitive outcome in Parkinson's disease,2-s2.0-85068395520,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,8,7,10,13
6005,Imaging in Neurodegeneration: Movement Disorders,2-s2.0-85086041272,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,4,0,0,0
6006,Non-Binary Approaches for Classification of Amyloid Brain PET,2-s2.0-85069212507,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6007,Use of generative disease models for analysis and selection of radiomic features in PET,2-s2.0-85065429268,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,3,1,3,3,0
6008,Randomized trial of intermittent intraputamenal glial cell line-derived neurotrophic factor in Parkinson's disease,2-s2.0-85062549735,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,23,47,52,33,20
6009,Cerebral serotonin transporter measurements with [ <sup>11</sup> C]DASB: A review on acquisition and preprocessing across 21 PET centres,2-s2.0-85045328720,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,5,5,5,4,1
6010,Cerebral Amyloid-β Deposition Is Associated with Impaired Gait Speed and Lower Extremity Function,2-s2.0-85072578497,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,3,3,3,3
6011,Joint pattern analysis applied to PET DAT and VMAT2 imaging reveals new insights into Parkinson's disease induced presynaptic alterations,2-s2.0-85065432667,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,8,3,4,0
6012,Extended Treatment with Glial Cell Line-Derived Neurotrophic Factor in Parkinson's Disease,2-s2.0-85063984524,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,9,38,18,17,5
6013,Single inflammatory trigger leads to neuroinflammation in LRRK2 rodent model without degeneration of dopaminergic neurons,2-s2.0-85061211463,2019,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,5,3,5,2
6014,Dual SPECT imaging of <sup>111</sup>In and <sup>67</sup>Ga to simultaneously determine in vivo the pharmacokinetics of different radiopharmaceuticals: A quantitative tool in pre-clinical research,2-s2.0-85057735257,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,1,1,1,1
6015,Habitual exercisers versus sedentary subjects with Parkinson's Disease: Multimodal PET and fMRI study,2-s2.0-85055891337,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,6,2,8,9,2
6016,Evaluation of SRW-OSEM Using Clinical Data,2-s2.0-85058466471,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6017,Performance Improvements in HYPR-OSEM,2-s2.0-85058460118,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6018,A MR Guided De-noising for PET Using IHYPR-LR,2-s2.0-85058433423,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,0,0,0
6019,Evaluation of HYPR-OSEM Using Experimental Phantom and Clinical Patient Data,2-s2.0-85058433203,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6020,Denoising and da release: Effect of denoising on the ability to identify voxel-level neurophysiological response,2-s2.0-85073113502,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,1,1,0,0
6021,Using deep-learning to predict outcome of patients with Parkinson's disease,2-s2.0-85073111228,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,0,1,5,4,4
6022,Dynamic PET Reconstruction Utilizing a Spatiotemporal 4D De-noising Kernel,2-s2.0-85073099572,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,0,0,0,0
6023,Machine Learning Methods for Optimal Prediction of Outcome in Parkinson's Disease,2-s2.0-85068393658,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,2,3,0,1
6024,"Data-driven, voxel-based analysis of brain PET images: Application of PCA and LASSO methods to visualize and quantify patterns of neurodegeneration",2-s2.0-85056215308,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,4,2,3,2
6025,PBB3 binding in a patient with corticobasal syndrome,2-s2.0-85053444639,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,3,1,1,0,2
6026,The effect of LRRK2 mutations on the cholinergic system in manifest and premanifest stages of Parkinson's disease: a cross-sectional PET study,2-s2.0-85042069704,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,6,6,14,11,1
6027,Synthesis and targeting of gold-coated <sup>177</sup>Lu-containing lanthanide phosphate nanoparticles - A potential theranostic agent for pulmonary metastatic disease,2-s2.0-85089822029,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,2,3,3,1,4,2
6028,Performance of a PET insert for high-resolution small-animal PET/MRI at 7 tesla,2-s2.0-85044194750,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,7,8,9,12,7,4
6029,Evaluation of <sup>209</sup>At as a theranostic isotope for <sup>209</sup>At-radiopharmaceutical development using high-energy SPECT,2-s2.0-85042366353,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,3,2,4,0
6030,A positron emission tomography study of norepinephrine transporter occupancy and its correlation with symptom response in depressed patients treated with quetiapine XR,2-s2.0-85045752989,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,0,6,2,0,0
6031,Advances in PET Methodology,2-s2.0-85051726526,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,2,1,1,1
6032,Investigation of serotonergic Parkinson's disease-related covariance pattern using [<sup>11</sup>C]-DASB/PET,2-s2.0-85047643915,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,3,2,6,4,0
6033,Quantitative SPECT imaging and biodistribution point to molecular weight independent tumor uptake for some long-circulating polymer nanocarriers,2-s2.0-85045956766,2018,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,1,0,3,2
6034,Pattern Discovery in Brain Imaging Genetics via SCCA Modeling with a Generic Non-convex Penalty,2-s2.0-85032193550,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,1,2,2,1,2
6035,Data Acquisition for a Preclinical MR Compatible PET Insert Using the OpenPET Platform,2-s2.0-85055420769,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,2,1,0,0,0,0
6036,Sub-regional pattern analysis of heterogeneous PET tracer distribution employed for disease assessment,2-s2.0-85041698933,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6037,DNAJC12 and dopa-responsive nonprogressive parkinsonism,2-s2.0-85031117558,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,12,11,5,9,7,6
6038,Homozygous alpha-synuclein p.A53V in familial Parkinson's disease,2-s2.0-85021773151,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,7,5,10,16,20,7
6039,Incorporating HYPR de-noising within iterative PET reconstruction (HYPR-OSEM),2-s2.0-85026831737,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,5,4,1,4,2,0
6040,"Manganese concentration mapping in the rat brain with MRI, PET, and autoradiography:",2-s2.0-85021835632,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,2,0,0,1,2,0
6041,PBB3 imaging in Parkinsonian disorders: Evidence for binding to tau and other proteins,2-s2.0-85020123983,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,10,11,9,10,9,6
6042,Associations between cerebral amyloid and changes in cognitive function and falls risk in subcortical ischemic vascular cognitive impairment,2-s2.0-85021427512,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,1,0,0,0,2
6043,PET Image Reconstruction and Deformable Motion Correction Using Unorganized Point Clouds,2-s2.0-85021433274,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,0,4,3,0,0
6044,Design and simulation of a thorium target for <sup>225</sup>Ac production,2-s2.0-85019666774,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,2,3,1,1,0
6045,Multi-isotope SPECT imaging of the <sup>225</sup>Ac decay chain: Feasibility studies,2-s2.0-85019994399,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,4,5,8,8,3
6046,Association of plasma neurofilament light with neurodegeneration in patients with Alzheimer disease,2-s2.0-85018870200,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,53,78,115,110,108,55
6047,Serotonin and dopamine transporter PET changes in the premotor phase of LRRK2 parkinsonism: cross-sectional studies,2-s2.0-85015777985,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,9,5,11,21,19,6
6048,<sup>18</sup>F-5-Fluoroaminosuberic acid as a potential tracer to gauge oxidative stress in breast cancer models,2-s2.0-85014862702,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,6,7,6,3,4,3
6049,"Emerging neuroimaging technologies: Toward future personalized diagnostics, prognosis, targeted intervention, and ethical challenges",2-s2.0-85043443102,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,2,1,2,0,0
6050,Improved prediction of outcome in Parkinson's disease using radiomics analysis of longitudinal DAT SPECT images,2-s2.0-85029382926,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,6,10,9,22,11,11
6051,Robust graft survival and normalized dopaminergic innervation do not obligate recovery in a Parkinson disease patient,2-s2.0-85008419366,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,11,11,10,11,5,7
6052,<sup>188</sup>Re image performance assessment using small animal multi-pinhole SPECT/PET/CT system,2-s2.0-85008210608,2017,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,2,3,2,0,1
6053,MR-compatibility of a high-resolution small animal PET insert operating inside a 7 T MRI,2-s2.0-84994591849,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,1,1,3,3,1
6054,Investigation of texture quantification parameters for neurological PET image analysis,2-s2.0-84994128685,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,1,1,1,1
6055,Development of a digital unrestrained mouse phantom with non-periodic deformable motion,2-s2.0-84994087004,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,0,0
6056,First Results From a High-Resolution Small Animal SiPM PET Insert for PET/MR Imaging at 7T,2-s2.0-84992025639,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,12,9,6,5,5,1
6057,"Combined PET/MRI: from Status Quo to Status Go. Summary Report of the Fifth International Workshop on PET/MR Imaging; February 15–19, 2016; Tübingen, Germany",2-s2.0-84982298130,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,12,11,5,6,1,1
6058,Reply to letter to the editor: Is there anything more to learn from SWEDD?,2-s2.0-84981297766,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6059,"Erratum: Exploring the effects of coexisting amyloid in subcortical vascular cognitive impairment. [BMC Neurol.,15, (2015), (197)] Doi: 10.1186/s12883-015-0459-1",2-s2.0-84984691334,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6060,Exploring the use of shape and texture descriptors of positron emission tomography tracer distribution in imaging studies of neurodegenerative disease,2-s2.0-84973308461,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,2,2,0,5,0,2
6061,Interpreting DTBZ binding data in rodent: Inherent variability and compensation,2-s2.0-84958635925,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,0,1,0,0,1
6062,Evaluation of performance and stability of an MR compatible PET detector,2-s2.0-84965064100,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6063,Maximization of Digital Photon Counter efficiency when using Neighbor Logic,2-s2.0-84965058195,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6064,Texture and shape analysis on high and low spatial resolution emission images,2-s2.0-84965036032,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,1,0,2,0,0
6065,Feasibility of using geometric descriptors of tracer distribution for disease assessment,2-s2.0-84965032086,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6066,Application of pattern recognition framework for quantification of Parkinson's disease in DAT SPECT imaging,2-s2.0-84965031320,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,0,0,1,1,0
6067,PET image reconstruction with correction for non-periodic deformable motion!,2-s2.0-84965017849,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6068,A scan without evidence is not evidence of absence: Scans without evidence of dopaminergic deficit in a symptomatic leucine-rich repeat kinase 2 mutation carrier,2-s2.0-84952333587,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,2,1,1,1,0
6069,Application of texture analysis to DAT SPECT imaging: Relationship to clinical assessments,2-s2.0-84961116725,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,10,9,9,9,4,5
6070,Overexpression of HER-2 in MDA-MB-435/LCC6 Tumours is Associated with Higher Metabolic Activity and Lower Energy Stress,2-s2.0-84953258774,2016,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6071,Exploring the effects of coexisting amyloid in subcortical vascular cognitive impairment,2-s2.0-84944034165,2015,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,2,0,0,0
6072,[<sup>11</sup>C] PBR28 PET imaging is sensitive to neuroinflammation in the aged rat,2-s2.0-84938750550,2015,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,4,0,6,1,1
6073,Characterization of a Small Animal PET Detector Block Incorporating a Digital Photon Counter Array,2-s2.0-85027945500,2015,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,0,0,0
6074,Commentary: An Eye on PET Quantification,2-s2.0-84922002587,2015,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6075,Phosphorylated α-synuclein in Parkinson's disease: correlation depends on disease severity,2-s2.0-85017330543,2015,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,6,8,7,12,6,6
6076,A simple route to [<sup>11</sup>C]N-Me labeling of aminosuberic acid for proof of feasibility imaging of the x<inf>C</inf><sup>-</sup> transporter,2-s2.0-84910112935,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,1,0,0,0
6077,"Clinical, positron emission tomography, and pathological studies of DNAJC13 p.N855S Parkinsonism",2-s2.0-84911142289,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,9,0,0,1,2,0
6078,"A familial form of parkinsonism, dementia, and motor neuron disease: A longitudinal study",2-s2.0-84908615372,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,0,0,0,0
6079,Development of a PET scanner for simultaneously imaging small animals with MRI and PET,2-s2.0-84939512379,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,2,3,1,1,2,0
6080,Performance assessment of a preclinical PET scanner with pinhole collimation by comparison to a coincidence-based small-animal PET scanner,2-s2.0-84905482212,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,5,3,9,2,5,2
6081,Behavioral deficits and striatal DA signaling in LRRK2 p.G2019S transgenic rats: a multimodal investigation including PET neuroimaging,2-s2.0-84928611110,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,4,6,2,2,2
6082,In vivo dopaminergic and serotonergic dysfunction in DCTN1 gene mutation carriers,2-s2.0-84906064821,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,1,2,2,0,2
6083,Pixelated geiger-mode avalanche photo-diode characterization through dark current measurement,2-s2.0-84903315475,2014,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,1,0,0
6084,Development and evaluation of a LOR-based image reconstruction with 3D system response modeling for a PET insert with dual-layer offset crystal design,2-s2.0-84888606753,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,4,0,1,1,1
6085,"The Nature of Progression in Parkinson's Disease: An Application of Non-Linear, Multivariate, Longitudinal Random Effects Modelling",2-s2.0-84885755318,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,5,4,1,4,1
6086,Anterior brain glucose hypometabolism predates dementia in progranulin mutation carriers,2-s2.0-84888222366,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,3,6,11,5,6
6087,Characterization of a new MR compatible small animal PET scanner using Monte-Carlo simulations,2-s2.0-84879239606,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,3,0,1,0,1
6088,Design and performance of a resistor multiplexing readout circuit for a SiPM detector,2-s2.0-84879235696,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,9,9,7,7,5,9
6089,Novel spatial analysis method for PET images using 3D moment invariants: Applications to Parkinson's disease,2-s2.0-84871670866,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,3,4,0,1,0,0
6090,Comparison of single and dual layer detector blocks for pre-clinical MRI-PET,2-s2.0-84888635514,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,1,2,0,0,1,0
6091,A PET detector interface board and slow control system based on the Raspberry Pi<sup>®</sup>,2-s2.0-84904184530,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6092,Measurement of energy and timing resolution of very highly pixellated LYSO crystal blocks with multiplexed SiPM readout for use in a small animal PET/MR insert,2-s2.0-84904160626,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,1,0,0,0
6093,Insights into LRRK2-Mutation Related PD from PET Imaging Studies,2-s2.0-84902064217,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6094,Measurements of Dopaminergic Function in the Rat Brain Using [<sup>18</sup>F]FDOPA PET and Microdialysis,2-s2.0-84902057084,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
6095,Measuring dopaminergic function in the 6-OHDA-lesioned rat: A comparison of PET and microdialysis,2-s2.0-84887266989,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,1,3,2,2,1
6096,"Resolution modeling in PET imaging: Theory, practice, benefits, and pitfalls",2-s2.0-84878952408,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,27,29,27,23,22,10
6097,Manganese-52 positron emission tomography tracer characterization and initial results in phantoms and in vivo,2-s2.0-84876196582,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,4,6,4,4,1,2
6098,"In-vivo measurement of LDOPA uptake, dopamine reserve and turnover in the rat brain using [<sup>18</sup>F]FDOPA PET",2-s2.0-84871923385,2013,Sossi,Vesna,56276238300,Sensory Motor Systems & Movement Disorders,0,2,5,2,3,3
